stock_locate,tracking_number,timestamp,shares,cross_price,match_number,cross_type
2929,1,0 days 09:30:00.135780532,0,0,66236,0
647,1,0 days 09:30:00.135852689,0,0,66254,0
5545,2,0 days 09:30:00.136025303,95,460600,66266,0
4465,1,0 days 09:30:00.136063515,0,0,66272,0
5686,1,0 days 09:30:00.136309530,0,0,66352,0
4130,1,0 days 09:30:00.136394304,0,0,66378,0
6481,1,0 days 09:30:00.136533437,0,0,66420,0
2935,2,0 days 09:30:00.136850736,276,33400,66597,0
4558,1,0 days 09:30:00.137062461,0,0,66664,0
6087,2,0 days 09:30:00.137231072,120,321900,66739,0
7913,2,0 days 09:30:00.137536048,857,130400,66868,0
7644,1,0 days 09:30:00.137594818,0,0,66887,0
7749,1,0 days 09:30:00.137941784,0,0,67052,0
1742,1,0 days 09:30:00.138021142,2167,586200,67096,0
3396,1,0 days 09:30:00.138159333,0,0,67128,0
4330,1,0 days 09:30:00.138421698,0,0,67178,0
2172,1,0 days 09:30:00.138627959,0,0,67179,0
3553,1,0 days 09:30:00.138858486,0,0,67184,0
5093,1,0 days 09:30:00.138905506,0,0,67185,0
561,1,0 days 09:30:00.139200662,308,69800,67186,0
5899,1,0 days 09:30:00.139320661,0,0,67189,0
7738,1,0 days 09:30:00.139501682,0,0,67190,0
5394,2,0 days 09:30:00.139565009,600,78400,67192,0
691,1,0 days 09:30:00.139700659,0,0,67195,0
5974,1,0 days 09:30:00.139755709,0,0,67196,0
6806,1,0 days 09:30:00.139819168,796,344800,67197,0
6906,1,0 days 09:30:00.139962465,0,0,67200,0
5821,1,0 days 09:30:00.140061978,0,0,67201,0
1183,1,0 days 09:30:00.140141212,3036,431300,67202,0
4845,1,0 days 09:30:00.140277749,0,0,67206,0
2272,1,0 days 09:30:00.140404521,0,0,67208,0
5935,1,0 days 09:30:00.140561460,0,0,67209,0
7534,1,0 days 09:30:00.140815008,0,0,67210,0
4054,1,0 days 09:30:00.141008472,0,0,67214,0
7795,1,0 days 09:30:00.141288191,10593,108700,67215,0
504,1,0 days 09:30:00.141449185,0,0,67218,0
5546,2,0 days 09:30:00.141476892,6135,216100,67220,0
7192,1,0 days 09:30:00.141646080,296,328000,67222,0
7966,1,0 days 09:30:00.141991768,0,0,67242,0
5760,1,0 days 09:30:00.142013753,0,0,67243,0
1201,1,0 days 09:30:00.142160456,902,25200,67250,0
3116,1,0 days 09:30:00.142282957,254,565400,67261,0
7329,1,0 days 09:30:00.142497576,2439,236800,67264,0
1511,3,0 days 09:30:00.142565638,8713,31100,67269,0
5524,1,0 days 09:30:00.142734268,0,0,67272,0
2591,2,0 days 09:30:00.142897672,1,50000,67274,0
3315,1,0 days 09:30:00.142997171,0,0,67277,0
5937,3,0 days 09:30:00.143097538,479,405000,67280,0
4698,1,0 days 09:30:00.143494500,0,0,67285,0
8709,1,0 days 09:30:00.143691969,6683,1402500,67287,0
3064,1,0 days 09:30:00.143716531,0,0,67288,0
7313,1,0 days 09:30:00.144086037,149,59800,67321,0
8084,1,0 days 09:30:00.144387852,225,334500,67328,0
6655,1,0 days 09:30:00.144400604,0,0,67329,0
2931,1,0 days 09:30:00.144525086,0,0,67332,0
5912,1,0 days 09:30:00.144619183,0,0,67333,0
692,1,0 days 09:30:00.144757653,0,0,67334,0
7459,3,0 days 09:30:00.144873824,10936,281600,67337,0
1440,1,0 days 09:30:00.145042848,0,0,67340,0
6224,1,0 days 09:30:00.145061770,68,333700,67341,0
3027,1,0 days 09:30:00.145175096,0,0,67344,0
5802,1,0 days 09:30:00.145293318,0,0,67345,0
2588,1,0 days 09:30:00.145432722,0,0,67348,0
6896,1,0 days 09:30:00.145500369,0,0,67353,0
1331,1,0 days 09:30:00.145516131,0,0,67354,0
6562,1,0 days 09:30:00.145688746,24497,85900,67374,0
4190,1,0 days 09:30:00.145880909,0,0,67385,0
6188,1,0 days 09:30:00.145951403,0,0,67387,0
7387,1,0 days 09:30:00.146208417,0,0,67389,0
6789,1,0 days 09:30:00.146221447,0,0,67390,0
2575,1,0 days 09:30:00.146352869,0,0,67392,0
2684,1,0 days 09:30:00.146422924,0,0,67393,0
5735,1,0 days 09:30:00.146561106,0,0,67396,0
4976,1,0 days 09:30:00.146612188,0,0,67411,0
5860,1,0 days 09:30:00.146777432,0,0,67424,0
5219,1,0 days 09:30:00.146956082,0,0,67433,0
2496,1,0 days 09:30:00.147008231,0,0,67434,0
6969,1,0 days 09:30:00.147113191,0,0,67435,0
1861,1,0 days 09:30:00.147259733,0,0,67436,0
3896,1,0 days 09:30:00.147283017,3001,24900,67437,0
3206,1,0 days 09:30:00.147440807,275,466600,67462,0
4648,1,0 days 09:30:00.147531266,0,0,67475,0
5446,1,0 days 09:30:00.147581697,0,0,67476,0
7633,2,0 days 09:30:00.147743334,7486,367800,67479,0
1759,1,0 days 09:30:00.147835784,0,0,67491,0
185,1,0 days 09:30:00.147892901,0,0,67500,0
1168,1,0 days 09:30:00.147944589,4,347700,67506,0
6814,1,0 days 09:30:00.148020434,0,0,67515,0
70,1,0 days 09:30:00.148114628,0,0,67518,0
3738,1,0 days 09:30:00.148190112,0,0,67519,0
3425,3,0 days 09:30:00.148255317,619,203600,67531,0
2208,1,0 days 09:30:00.148288171,0,0,67534,0
6526,1,0 days 09:30:00.148383308,0,0,67549,0
8738,1,0 days 09:30:00.148516055,0,0,67558,0
3048,1,0 days 09:30:00.148557664,0,0,67559,0
7648,1,0 days 09:30:00.148659690,0,0,67577,0
3889,1,0 days 09:30:00.148863408,0,0,67591,0
7217,1,0 days 09:30:00.149191909,0,0,67635,0
132,1,0 days 09:30:00.149447976,0,0,67690,0
2775,1,0 days 09:30:00.149731838,0,0,67795,0
8855,1,0 days 09:30:00.150006322,0,0,67946,0
3375,2,0 days 09:30:00.150375939,2240,56500,68128,0
4088,2,0 days 09:30:00.150572931,576,23100,68170,0
2223,1,0 days 09:30:00.150687598,0,0,68173,0
7977,2,0 days 09:30:00.150968965,116,36500,68176,0
2371,1,0 days 09:30:00.151272561,0,0,68179,0
4267,2,0 days 09:30:00.151584301,105,242600,68184,0
2417,1,0 days 09:30:00.151623438,0,0,68185,0
4282,2,0 days 09:30:00.152030608,2270,837500,68191,0
1585,2,0 days 09:30:00.152205093,609,39200,68195,0
6780,1,0 days 09:30:00.152310223,0,0,68203,0
606,1,0 days 09:30:00.152488769,0,0,68224,0
2421,1,0 days 09:30:00.152633654,0,0,68229,0
2031,1,0 days 09:30:00.152664189,0,0,68232,0
5517,1,0 days 09:30:00.152813506,0,0,68233,0
1881,1,0 days 09:30:00.152934911,0,0,68234,0
1310,1,0 days 09:30:00.153046095,0,0,68240,0
5356,3,0 days 09:30:00.153198765,3918,7200,68243,0
8878,2,0 days 09:30:00.153257681,2079,420000,68246,0
3013,1,0 days 09:30:00.153621591,0,0,68271,0
3534,1,0 days 09:30:00.153654661,0,0,68272,0
7688,1,0 days 09:30:00.153837272,0,0,68278,0
6209,1,0 days 09:30:00.154016719,0,0,68280,0
7397,1,0 days 09:30:00.154154253,0,0,68290,0
4934,1,0 days 09:30:00.154174248,300,61200,68291,0
6240,1,0 days 09:30:00.154673800,0,0,68317,0
4464,1,0 days 09:30:00.154761409,0,0,68322,0
1598,1,0 days 09:30:00.154846479,0,0,68323,0
1656,1,0 days 09:30:00.154933446,0,0,68326,0
6045,1,0 days 09:30:00.155041615,0,0,68334,0
3815,2,0 days 09:30:00.155092494,3667,123500,68336,0
1147,1,0 days 09:30:00.155222266,0,0,68341,0
839,1,0 days 09:30:00.155292189,0,0,68362,0
1718,1,0 days 09:30:00.155398647,1871,171800,68370,0
168,1,0 days 09:30:00.155561372,0,0,68378,0
8705,2,0 days 09:30:00.155624679,381,22400,68382,0
1054,1,0 days 09:30:00.155815311,0,0,68410,0
5504,1,0 days 09:30:00.155892023,0,0,68416,0
5493,1,0 days 09:30:00.155954922,0,0,68419,0
1599,1,0 days 09:30:00.156152264,0,0,68444,0
4505,1,0 days 09:30:00.156196694,0,0,68450,0
7414,1,0 days 09:30:00.156262993,0,0,68453,0
1651,1,0 days 09:30:00.156349215,0,0,68477,0
4590,1,0 days 09:30:00.156447293,0,0,68486,0
5781,1,0 days 09:30:00.156503832,689,253900,68515,0
3557,1,0 days 09:30:00.156610170,0,0,68545,0
5100,1,0 days 09:30:00.156666701,0,0,68549,0
6101,1,0 days 09:30:00.156708323,0,0,68554,0
1091,1,0 days 09:30:00.156858613,0,0,68600,0
5543,1,0 days 09:30:00.156981500,0,0,68620,0
6738,1,0 days 09:30:00.157044473,362,251500,68621,0
2246,1,0 days 09:30:00.157120851,815,85500,68624,0
5066,1,0 days 09:30:00.157215349,0,0,68627,0
5697,1,0 days 09:30:00.157270055,0,0,68628,0
1747,2,0 days 09:30:00.157327966,1176,258100,68630,0
2793,1,0 days 09:30:00.157488266,16,249800,68633,0
2499,1,0 days 09:30:00.157534045,0,0,68634,0
4404,1,0 days 09:30:00.157578731,0,0,68637,0
8458,1,0 days 09:30:00.157725503,210,1230600,68638,0
8565,1,0 days 09:30:00.157817820,0,0,68641,0
8356,1,0 days 09:30:00.157862315,0,0,68642,0
912,2,0 days 09:30:00.158028704,15410,12200,68644,0
4613,1,0 days 09:30:00.158134122,0,0,68647,0
3455,1,0 days 09:30:00.158263990,4812,214600,68652,0
6673,1,0 days 09:30:00.158443427,0,0,68655,0
2196,1,0 days 09:30:00.158487663,0,0,68657,0
1754,1,0 days 09:30:00.158689963,4463,209500,68660,0
5229,1,0 days 09:30:00.158854272,0,0,68663,0
3901,1,0 days 09:30:00.158949089,0,0,68664,0
8111,2,0 days 09:30:00.159050209,422,524200,68666,0
7590,1,0 days 09:30:00.159178030,3817,238000,68687,0
8261,1,0 days 09:30:00.159233486,0,0,68695,0
1414,2,0 days 09:30:00.159401719,3451,160200,68704,0
679,1,0 days 09:30:00.159605438,1442,1216300,68707,0
4321,1,0 days 09:30:00.159730204,0,0,68710,0
5123,1,0 days 09:30:00.159802414,0,0,68711,0
1593,1,0 days 09:30:00.159933954,0,0,68713,0
6677,1,0 days 09:30:00.160097691,594,155600,68714,0
4649,1,0 days 09:30:00.160232274,0,0,68717,0
1077,1,0 days 09:30:00.160305913,0,0,68718,0
923,1,0 days 09:30:00.160420891,854,788700,68720,0
6098,2,0 days 09:30:00.160439700,3043,7607,68722,0
5975,1,0 days 09:30:00.160670891,5839,385600,68727,0
1666,1,0 days 09:30:00.160830105,0,0,68730,0
2450,1,0 days 09:30:00.160943867,0,0,68731,0
7615,1,0 days 09:30:00.160967005,0,0,68732,0
3744,1,0 days 09:30:00.161146015,0,0,68752,0
42,1,0 days 09:30:00.161282165,0,0,68765,0
4371,1,0 days 09:30:00.161385671,0,0,68767,0
8213,1,0 days 09:30:00.161488643,0,0,68768,0
6514,2,0 days 09:30:00.161496207,226,512200,68770,0
5923,2,0 days 09:30:00.161712026,2941,79300,68774,0
2391,1,0 days 09:30:00.161807947,0,0,68777,0
8392,1,0 days 09:30:00.161883044,0,0,68778,0
917,1,0 days 09:30:00.161990301,0,0,68779,0
3681,1,0 days 09:30:00.162400381,2349,336200,68781,0
7068,2,0 days 09:30:00.162466858,53130,85300,68785,0
2281,1,0 days 09:30:00.162699506,0,0,68788,0
116,4,0 days 09:30:00.163254637,79654,8565,68822,0
6634,1,0 days 09:30:00.163277194,0,0,68823,0
2974,2,0 days 09:30:00.163775496,12103,210300,68828,0
7665,2,0 days 09:30:00.163799525,100,253600,68831,0
8741,1,0 days 09:30:00.164098077,0,0,68836,0
5956,1,0 days 09:30:00.164229124,0,0,68838,0
2914,1,0 days 09:30:00.164289981,0,0,68839,0
5850,3,0 days 09:30:00.164457421,24147,244700,68842,0
1816,1,0 days 09:30:00.164587628,0,0,68863,0
5468,1,0 days 09:30:00.164647669,0,0,68876,0
1277,1,0 days 09:30:00.164752520,0,0,68877,0
506,4,0 days 09:30:00.165061655,25113,113600,68881,0
1220,1,0 days 09:30:00.165134140,0,0,68882,0
3696,1,0 days 09:30:00.165249304,0,0,68885,0
218,1,0 days 09:30:00.165449134,0,0,68886,0
3497,1,0 days 09:30:00.165487889,0,0,68888,0
3791,2,0 days 09:30:00.165587060,3633,149000,68892,0
2577,1,0 days 09:30:00.165670658,0,0,68895,0
3227,1,0 days 09:30:00.165728848,0,0,68896,0
3260,1,0 days 09:30:00.165770077,0,0,68897,0
1197,2,0 days 09:30:00.165887698,9477,355000,68899,0
139,1,0 days 09:30:00.166040567,513,47000,68904,0
1860,1,0 days 09:30:00.166133657,100,18600,68925,0
1459,1,0 days 09:30:00.166157150,0,0,68926,0
7510,2,0 days 09:30:00.166248607,47,99700,68942,0
2731,1,0 days 09:30:00.166354898,30,47100,68945,0
3586,1,0 days 09:30:00.166485450,0,0,68948,0
6162,1,0 days 09:30:00.166512383,1658,340100,68949,0
3862,1,0 days 09:30:00.166622739,0,0,68952,0
4851,1,0 days 09:30:00.166697890,0,0,68953,0
1051,1,0 days 09:30:00.166795038,0,0,68954,0
4003,1,0 days 09:30:00.166830973,0,0,68955,0
4909,1,0 days 09:30:00.166855943,0,0,68956,0
4420,1,0 days 09:30:00.166928974,0,0,68957,0
6028,1,0 days 09:30:00.167102622,0,0,68958,0
2159,1,0 days 09:30:00.167162391,0,0,68959,0
274,1,0 days 09:30:00.167217019,0,0,68960,0
6683,1,0 days 09:30:00.167288896,0,0,68962,0
2011,1,0 days 09:30:00.167377448,0,0,68964,0
2754,2,0 days 09:30:00.167463262,350,270600,68996,0
513,1,0 days 09:30:00.167517804,252,376100,68999,0
5166,1,0 days 09:30:00.167669657,0,0,69002,0
3977,1,0 days 09:30:00.167867342,1849,1719600,69003,0
438,1,0 days 09:30:00.167952813,0,0,69006,0
2718,1,0 days 09:30:00.167957454,0,0,69007,0
807,1,0 days 09:30:00.168054209,0,0,69009,0
1625,1,0 days 09:30:00.168173840,0,0,69010,0
1877,1,0 days 09:30:00.168266976,0,0,69011,0
4717,1,0 days 09:30:00.168348273,88,115800,69040,0
666,1,0 days 09:30:00.168418743,0,0,69046,0
3449,1,0 days 09:30:00.168491609,0,0,69047,0
916,1,0 days 09:30:00.168502748,10624,255100,69048,0
6383,1,0 days 09:30:00.168539946,0,0,69050,0
6384,1,0 days 09:30:00.168637148,0,0,69052,0
3200,1,0 days 09:30:00.168742342,0,0,69053,0
3138,1,0 days 09:30:00.168803036,0,0,69054,0
3936,1,0 days 09:30:00.168887348,0,0,69055,0
3577,1,0 days 09:30:00.168958830,0,0,69056,0
1364,1,0 days 09:30:00.169064790,0,0,69087,0
3845,2,0 days 09:30:00.169117013,6489,413600,69089,0
2871,1,0 days 09:30:00.169169321,0,0,69090,0
900,1,0 days 09:30:00.169263440,0,0,69093,0
1196,1,0 days 09:30:00.169341301,162,233200,69094,0
1356,1,0 days 09:30:00.169425481,0,0,69097,0
7331,1,0 days 09:30:00.169662726,0,0,69128,0
7143,1,0 days 09:30:00.169766758,32273,82900,69129,0
7832,1,0 days 09:30:00.170263756,17124,82600,69162,0
5370,1,0 days 09:30:00.170530590,0,0,69171,0
177,1,0 days 09:30:00.170596217,2802,482300,69175,0
6732,2,0 days 09:30:00.170652710,376,200000,69199,0
6043,1,0 days 09:30:00.170876397,0,0,69212,0
3619,1,0 days 09:30:00.171025999,0,0,69213,0
4037,1,0 days 09:30:00.171168559,0,0,69237,0
2825,1,0 days 09:30:00.171211212,0,0,69238,0
3709,1,0 days 09:30:00.171344499,993,283200,69248,0
7352,1,0 days 09:30:00.171537059,0,0,69273,0
8485,1,0 days 09:30:00.171695476,0,0,69284,0
6802,2,0 days 09:30:00.171766454,276,12500,69287,0
223,2,0 days 09:30:00.171996002,152,663500,69319,0
1820,1,0 days 09:30:00.172148180,0,0,69324,0
7032,1,0 days 09:30:00.172251860,0,0,69346,0
1993,1,0 days 09:30:00.172325982,355,287300,69347,0
5068,1,0 days 09:30:00.172328663,0,0,69349,0
2711,2,0 days 09:30:00.172470299,2587,67000,69382,0
6529,1,0 days 09:30:00.172553907,0,0,69386,0
2786,1,0 days 09:30:00.172800139,0,0,69426,0
67,1,0 days 09:30:00.172935889,8,374700,69452,0
1428,1,0 days 09:30:00.173095800,1797,4837400,69481,0
8169,2,0 days 09:30:00.173259563,19960,80800,69512,0
4740,2,0 days 09:30:00.173436517,12,253600,69531,0
1943,1,0 days 09:30:00.173553830,0,0,69549,0
5371,1,0 days 09:30:00.173598365,0,0,69551,0
8838,1,0 days 09:30:00.173732369,2117,19100,69552,0
2713,1,0 days 09:30:00.173818868,0,0,69572,0
7371,1,0 days 09:30:00.173902166,0,0,69588,0
7523,1,0 days 09:30:00.173974703,0,0,69589,0
3199,1,0 days 09:30:00.174037574,0,0,69590,0
3834,1,0 days 09:30:00.174155384,0,0,69605,0
2192,3,0 days 09:30:00.174222541,10143,60000,69619,0
8063,1,0 days 09:30:00.174390310,0,0,69633,0
4069,1,0 days 09:30:00.174503234,0,0,69644,0
2363,1,0 days 09:30:00.174611249,0,0,69645,0
6786,1,0 days 09:30:00.174612551,99,168000,69646,0
2101,1,0 days 09:30:00.174714721,0,0,69669,0
8066,1,0 days 09:30:00.174772149,0,0,69680,0
3869,1,0 days 09:30:00.174937747,4133,440900,69687,0
8403,1,0 days 09:30:00.175050132,0,0,69715,0
8850,1,0 days 09:30:00.175107136,700,89000,69716,0
8461,1,0 days 09:30:00.175155095,0,0,69721,0
5236,1,0 days 09:30:00.175222462,0,0,69724,0
5447,1,0 days 09:30:00.175317707,0,0,69741,0
2332,1,0 days 09:30:00.175389899,0,0,69744,0
6662,1,0 days 09:30:00.175537731,4478,272900,69757,0
2762,1,0 days 09:30:00.175655048,276,216500,69787,0
861,1,0 days 09:30:00.175751128,0,0,69795,0
2768,1,0 days 09:30:00.175868469,0,0,69801,0
6827,1,0 days 09:30:00.176094629,12709,1146700,69823,0
7997,1,0 days 09:30:00.176113640,0,0,69829,0
4140,1,0 days 09:30:00.176372693,0,0,69857,0
3361,1,0 days 09:30:00.176503893,0,0,69860,0
4181,1,0 days 09:30:00.176587085,0,0,69868,0
741,1,0 days 09:30:00.176649761,0,0,69882,0
3187,1,0 days 09:30:00.176713513,0,0,69893,0
2709,1,0 days 09:30:00.176757389,0,0,69894,0
6903,1,0 days 09:30:00.176789718,0,0,69895,0
7916,1,0 days 09:30:00.176873061,0,0,69903,0
798,1,0 days 09:30:00.176919587,0,0,69915,0
2537,2,0 days 09:30:00.177013695,110,152600,69929,0
4098,1,0 days 09:30:00.177082484,0,0,69937,0
4251,1,0 days 09:30:00.177200255,0,0,69959,0
526,1,0 days 09:30:00.177344257,0,0,69995,0
5455,1,0 days 09:30:00.177483217,0,0,70034,0
1836,1,0 days 09:30:00.177591564,0,0,70083,0
18,2,0 days 09:30:00.177761508,3697,729000,70132,0
3335,1,0 days 09:30:00.177933681,27,187600,70165,0
1262,1,0 days 09:30:00.177935640,0,0,70166,0
6452,2,0 days 09:30:00.178114468,5217,21200,70200,0
5109,1,0 days 09:30:00.178224044,0,0,70233,0
7216,1,0 days 09:30:00.178304226,0,0,70234,0
43,1,0 days 09:30:00.178372029,0,0,70236,0
3083,2,0 days 09:30:00.178503134,2089,413800,70292,0
1366,4,0 days 09:30:00.178642543,5490,59000,70315,0
1342,1,0 days 09:30:00.178687929,89,565900,70316,0
3283,1,0 days 09:30:00.178740049,0,0,70351,0
4444,1,0 days 09:30:00.178809482,0,0,70353,0
2919,1,0 days 09:30:00.178884324,0,0,70373,0
986,1,0 days 09:30:00.178954787,0,0,70385,0
2932,1,0 days 09:30:00.179008382,0,0,70412,0
2747,2,0 days 09:30:00.179108119,1048,401200,70444,0
7899,1,0 days 09:30:00.179223579,0,0,70475,0
1453,1,0 days 09:30:00.179432707,0,0,70540,0
1228,1,0 days 09:30:00.179562338,0,0,70590,0
6543,1,0 days 09:30:00.179664093,0,0,70602,0
1437,2,0 days 09:30:00.179684007,20106,302000,70604,0
8492,2,0 days 09:30:00.179805284,11837,17400,70638,0
8313,1,0 days 09:30:00.179980499,0,0,70676,0
5716,1,0 days 09:30:00.180126898,0,0,70708,0
657,1,0 days 09:30:00.180181386,4197,50900,70725,0
41,1,0 days 09:30:00.180341720,0,0,70758,0
2839,1,0 days 09:30:00.180455339,0,0,70768,0
3798,1,0 days 09:30:00.180528319,0,0,70776,0
2368,1,0 days 09:30:00.180562228,0,0,70777,0
8683,1,0 days 09:30:00.180590863,0,0,70802,0
8273,1,0 days 09:30:00.180730728,0,0,70839,0
2581,1,0 days 09:30:00.180859030,0,0,70886,0
3712,1,0 days 09:30:00.180931496,0,0,70917,0
7939,1,0 days 09:30:00.180949336,0,0,70948,0
4865,3,0 days 09:30:00.181072590,1928,3500,70957,0
2344,1,0 days 09:30:00.181256280,0,0,71020,0
3094,2,0 days 09:30:00.181317329,46,629400,71037,0
6496,1,0 days 09:30:00.181430157,0,0,71061,0
3085,1,0 days 09:30:00.181614514,0,0,71115,0
7777,1,0 days 09:30:00.181637136,0,0,71127,0
3973,2,0 days 09:30:00.181826215,1938,338600,71209,0
1340,3,0 days 09:30:00.181949672,334,265600,71244,0
4065,1,0 days 09:30:00.182086815,30047,535800,71277,0
3879,1,0 days 09:30:00.182351580,0,0,71322,0
7026,1,0 days 09:30:00.182424779,1899,387100,71341,0
3103,1,0 days 09:30:00.182462598,0,0,71343,0
6852,1,0 days 09:30:00.182562480,0,0,71369,0
939,1,0 days 09:30:00.182644004,0,0,71374,0
3792,1,0 days 09:30:00.182730752,391,57400,71382,0
2926,3,0 days 09:30:00.182815749,200,253200,71410,0
207,1,0 days 09:30:00.182930902,112,105700,71432,0
4557,1,0 days 09:30:00.183011327,0,0,71454,0
4541,1,0 days 09:30:00.183099850,0,0,71485,0
6751,1,0 days 09:30:00.183229360,0,0,71516,0
8568,2,0 days 09:30:00.183417290,5024,364100,71564,0
7766,1,0 days 09:30:00.183568319,0,0,71588,0
4015,1,0 days 09:30:00.183686530,0,0,71619,0
7126,1,0 days 09:30:00.183818142,0,0,71662,0
3865,1,0 days 09:30:00.183895533,0,0,71680,0
1761,1,0 days 09:30:00.183980064,29,109400,71712,0
824,1,0 days 09:30:00.184082262,0,0,71742,0
6456,1,0 days 09:30:00.184279625,28517,268300,71761,0
5645,1,0 days 09:30:00.184306664,0,0,71762,0
998,1,0 days 09:30:00.184877339,0,0,71797,0
4834,1,0 days 09:30:00.185185846,0,0,71829,0
2418,1,0 days 09:30:00.185357341,0,0,71852,0
256,1,0 days 09:30:00.185375330,0,0,71853,0
5033,1,0 days 09:30:00.185481037,0,0,71863,0
1402,1,0 days 09:30:00.185605192,0,0,71886,0
240,1,0 days 09:30:00.185727908,1541,181000,71911,0
6056,1,0 days 09:30:00.185817339,19,203400,71944,0
5812,1,0 days 09:30:00.185916879,0,0,71975,0
6300,1,0 days 09:30:00.186013418,550,493900,71993,0
1417,1,0 days 09:30:00.186059869,0,0,72009,0
6685,1,0 days 09:30:00.186099806,0,0,72019,0
2331,1,0 days 09:30:00.186215003,584,587700,72030,0
7200,2,0 days 09:30:00.186337409,1285,4600,72055,0
1295,1,0 days 09:30:00.186432861,0,0,72078,0
6872,1,0 days 09:30:00.186520789,7,463100,72091,0
2294,1,0 days 09:30:00.186600494,0,0,72102,0
4448,1,0 days 09:30:00.186663674,0,0,72116,0
1085,1,0 days 09:30:00.186727543,0,0,72128,0
5836,1,0 days 09:30:00.186826312,0,0,72147,0
6939,1,0 days 09:30:00.186888270,1503,1752000,72159,0
6524,1,0 days 09:30:00.186931058,0,0,72162,0
7673,2,0 days 09:30:00.187080800,2245,69100,72186,0
8873,1,0 days 09:30:00.187201475,614,716300,72199,0
7038,1,0 days 09:30:00.187580129,0,0,72255,0
2103,1,0 days 09:30:00.188019915,0,0,72354,0
8259,1,0 days 09:30:00.188208163,0,0,72407,0
3298,1,0 days 09:30:00.188483351,0,0,72510,0
8339,1,0 days 09:30:00.188643146,0,0,72582,0
5203,1,0 days 09:30:00.188752522,0,0,72612,0
8517,1,0 days 09:30:00.189011876,0,0,72662,0
5723,2,0 days 09:30:00.189172256,281,6100,72682,0
3767,1,0 days 09:30:00.189211983,0,0,72714,0
5039,2,0 days 09:30:00.189546647,2663,6030900,72778,0
6592,1,0 days 09:30:00.189617447,0,0,72809,0
14,1,0 days 09:30:00.189753338,0,0,72813,0
6315,1,0 days 09:30:00.189913153,0,0,72844,0
8593,1,0 days 09:30:00.190048679,0,0,72868,0
3909,1,0 days 09:30:00.190171098,0,0,72876,0
1702,1,0 days 09:30:00.190188704,0,0,72877,0
5581,2,0 days 09:30:00.190420608,8090,93900,72969,0
758,1,0 days 09:30:00.190485293,0,0,73002,0
4955,2,0 days 09:30:00.190583578,267,17800,73034,0
3331,1,0 days 09:30:00.190692843,0,0,73066,0
1540,1,0 days 09:30:00.190753526,0,0,73068,0
6799,1,0 days 09:30:00.190757985,0,0,73075,0
7848,1,0 days 09:30:00.190860201,0,0,73104,0
3800,1,0 days 09:30:00.191136956,0,0,73217,0
5700,1,0 days 09:30:00.191493593,0,0,73406,0
5914,1,0 days 09:30:00.191646933,969,1010800,73448,0
2025,2,0 days 09:30:00.191929871,5,361400,73543,0
8575,1,0 days 09:30:00.192035468,0,0,73565,0
1155,1,0 days 09:30:00.192204060,0,0,73628,0
8703,1,0 days 09:30:00.192351639,0,0,73719,0
2559,1,0 days 09:30:00.192459530,0,0,73783,0
75,3,0 days 09:30:00.192675353,30476,26600,73897,0
230,1,0 days 09:30:00.192740786,24,63200,73929,0
2069,1,0 days 09:30:00.192877014,0,0,73933,0
5086,1,0 days 09:30:00.193082705,963,490600,73964,0
1689,1,0 days 09:30:00.193172378,0,0,73997,0
7624,2,0 days 09:30:00.193207810,87,7657,74000,0
4271,1,0 days 09:30:00.193286708,0,0,74017,0
306,1,0 days 09:30:00.193447577,0,0,74050,0
7696,1,0 days 09:30:00.193554869,0,0,74068,0
7413,1,0 days 09:30:00.193617207,0,0,74083,0
